security_id,issuer_id,stock_code_5d,official_security_name_en,official_issuer_name_en,issuer_identity_status,issuer_identity_basis,hkex_di_sid,hkex_di_all_sids,hkex_di_all_issuer_names,category,sub_category,security_type,board_lot,isin,trading_currency,rmb_counter_code,dual_counter_flag,wvr_flag,secondary_listing_flag,biotech_chapter18a_flag,h_share_flag,a_share_class_exists,depositary_receipt_flag,gem_flag,source_release_id,hkex_full_list_sha256,di_response_sha256
HKEX:00268,HKEX-ISSUER:18b34bff85ce6389,00268,KINGDEE INT'L,Kingdee International Software Group Co. Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,8548,8548,Kingdee International Software Group Co. Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG525681477,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,c18bea6d275d7787ff0e58415eb0c5da7c9f2bf1c91912be796c2598765055fe
HKEX:00270,HKEX-ISSUER:66917b4d9e679a52,00270,GUANGDONG INV,Guangdong Investment Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,461,461,Guangdong Investment Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,HK0270001396,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,b01729ee15c8f19434f875a2a6670394d08880c8ab0f0e0801189a0de4a51edd
HKEX:00285,HKEX-ISSUER:094beb8dd7587d82,00285,BYD ELECTRONIC,BYD Electronic (International) Co. Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,18861,18861,BYD Electronic (International) Co. Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,HK0285041858,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,feb30e1777f192a6eac53839591fb257e62ad517023645221242ad01d6452fd0
HKEX:00288,HKEX-ISSUER:711cc3474a7b0b89,00288,WH GROUP,WH Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,102785,102785,WH Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,KYG960071028,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,5b1f9e7afa09ada2fd871b7e05d5e1026dc8fde0881a77e9d505af60f0543408
HKEX:00290,HKEX-ISSUER:d9743d6ecd07950b,00290,GOFINTECH QUANT,GoFintech Quantum Innovation Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,495,495,GoFintech Quantum Innovation Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,03aac27405ed5025d4629f3ac8b04a3eb4fc58cc91f58080445d3653887ba6f6
HKEX:00291,HKEX-ISSUER:7a15ba46a6ed1e14,00291,CHINA RES BEER,China Resources Beer (Holdings) Co. Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,497,497,China Resources Beer (Holdings) Co. Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,HK0291001490,HKD,80291,True,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,576feb262651ba92e89ca9d41676cc54b5e91617295e419241786f50a254822e
HKEX:00293,HKEX-ISSUER:dc28ab500fb3849b,00293,CATHAY PAC AIR,Cathay Pacific Airways Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,501,501,Cathay Pacific Airways Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,HK0293001514,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,3a84d8ac353d468a1d3fe503814512054ea212c8082bb461df55515959e9878d
HKEX:00297,HKEX-ISSUER:cbf9fa9dcd8c6d14,00297,SINOFERT,Sinofert Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,505,505,Sinofert Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,BMG8403G1033,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,ae766533a7c6cd296995e8f7e2a44d3a00ec3e9e66f0743cc1e79734ab85a171
HKEX:00300,HKEX-ISSUER:b56e211b2a77b3bb,00300,MIDEA GROUP,"Midea Group Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,474576,474576|474576,"Midea Group Co., Ltd.  - A Shares|Midea Group Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE100006M58,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,165b17a7965d754496fcf8c96c17f97ef115a1496a6da1060df20fe82fb876f0
HKEX:00303,HKEX-ISSUER:550096026471e1ac,00303,VTECH HOLDINGS,VTech Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,517,517,VTech Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,100,BMG9400S1329,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,eeb6516ed8ba05cb84ad7dc5d28db15e00a45a03f7cd5bfcc229d9d5339912e1
HKEX:00308,HKEX-ISSUER:74975e2573f21a4c,00308,CHINA TRAVEL HK,China Travel International Investment Hong Kong Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,523,523,China Travel International Investment Hong Kong Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,HK0308001558,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,8dfd2a3adcaf52ea8cd457ea6e1562f431dbeae067c1124487b174526aa51178
HKEX:00316,HKEX-ISSUER:2c90aae1b3b28d74,00316,OOIL,Orient Overseas (International) Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,542,542,Orient Overseas (International) Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,BMG677491539,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,aea0ab5c90612b9ff0e12e6af596642cdd1842d9f885fc1e613eda5be3f99460
HKEX:00317,HKEX-ISSUER:fce17d54c1b97800,00317,COMEC,CSSC Offshore & Marine Engineering (Group) Co. Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,544,544|544,CSSC Offshore & Marine Engineering (Group) Co. Ltd.  - A Shares|CSSC Offshore & Marine Engineering (Group) Co. Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,CNE100000395,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,aa56919ca6d4ffbd9a7d1027c66cfbb5f2be2f8d43cfdd3b5f3cf3718e5f70fa
HKEX:00322,HKEX-ISSUER:12d60ce5438fc9b9,00322,TINGYI,Tingyi (Cayman Islands) Holding Corp.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,560,560,Tingyi (Cayman Islands) Holding Corp.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,KYG8878S1030,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,c4009ec2581969e4605cd6c985605704bdf30621208bceefbb3171ccf8e7f2e2
HKEX:00323,HKEX-ISSUER:9f37a3679eef6d58,00323,MAANSHAN IRON,Maanshan Iron & Steel Co. Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,564,564|564|564,Maanshan Iron & Steel Co. Ltd.  - A Shares|Maanshan Iron & Steel Co. Ltd.  - Domestic Shares|Maanshan Iron & Steel Co. Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,CNE1000003R8,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,cedb990347ab9710c792f989a881c6ebad8f4f738729afccda4028f7da951330
HKEX:00325,HKEX-ISSUER:056e4fe999bdd6eb,00325,BLOKS,Bloks Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,486466,486466,Bloks Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,300,KYG1R24P1085,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,9986daeda4850887ad98f18967b22ece09db8ac1f8b13f9876c4e5689e0db0fb
HKEX:00336,HKEX-ISSUER:1b1f2ef4f019c0a7,00336,HUABAO INTL,Huabao International Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,596,596,Huabao International Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,BMG4639H1227,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,c7b06d61336912a7e41eb4a794f4b290f0899606ae762e0cf51592b228290e04
HKEX:00338,HKEX-ISSUER:d73cb3103f2e0f0d,00338,SHANGHAI PECHEM,Sinopec Shanghai Petrochemical Co. Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,602,602|602,Sinopec Shanghai Petrochemical Co. Ltd.  - A Shares|Sinopec Shanghai Petrochemical Co. Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,CNE1000004C8,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,02d4445691ef80df9cc51571a36578720e63fa1792cbec16069e8306cae74566
HKEX:00345,HKEX-ISSUER:9b5cdcfce06f509d,00345,VITASOY INT'L,Vitasoy International Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,619,619,Vitasoy International Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,HK0345001611,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,36e044752a67216390b033b9e0844f896d74927fedaca537395e0447f51c10db
HKEX:00347,HKEX-ISSUER:188f366dc053df25,00347,ANGANG STEEL,Angang Steel Co. Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,625,625|625,Angang Steel Co. Ltd.  - A Shares|Angang Steel Co. Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,CNE1000001V4,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,84a49fa77287f5645d99f4ac8ff9595f5a0cbbc0240662638d81de96177e95dd
HKEX:00354,HKEX-ISSUER:abd4984f4bafde6e,00354,CHINASOFT INT'L,Chinasoft International Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,28513,28513,Chinasoft International Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,KYG2110A1114,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,0a6fa5e85a73487ee91bb2b2ddef88ffab18c3947fbe7c0acf1e7d4207702f16
HKEX:00358,HKEX-ISSUER:484db0970594badf,00358,JIANGXI COPPER,Jiangxi Copper Co. Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,662,662|662,Jiangxi Copper Co. Ltd.  - A Shares|Jiangxi Copper Co. Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE1000003K3,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,99bf5eca9442b3003ffa1ebb55a0af5f0ff251fc3a65664129cfd89614414257
HKEX:00363,HKEX-ISSUER:0a1b3aac06399a29,00363,SHANGHAI IND H,Shanghai Industrial Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,682,682,Shanghai Industrial Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,HK0363006039,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,a47dc1cf0e8067844707516c29d40dea4c038d55f2fa256dbe5a68822ddc6a24
HKEX:00371,HKEX-ISSUER:4d583d8f722c2442,00371,BJ ENT WATER,Beijing Enterprises Water Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,703,703,Beijing Enterprises Water Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,BMG0957L1090,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,1e9fcafb002e1aaddd7e8a0aae054b8ccbaedd0844aceb82a46a2443467b13ae
HKEX:00384,HKEX-ISSUER:6fd72c63023e309f,00384,CHINA GAS HOLD,China Gas Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,746,746,China Gas Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,200,BMG2109G1033,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,5675bab9ee062e604a1141b66e74787d98404cf281b576c367bb2b7c4892e100
HKEX:00386,HKEX-ISSUER:1ba82258303c9760,00386,SINOPEC CORP,China Petroleum & Chemical Corporation  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,749,749|749,China Petroleum & Chemical Corporation  - A Shares|China Petroleum & Chemical Corporation  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,CNE1000002Q2,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,1ab233c74cfa353b0fa06f6e31b9677e1b4bc5519d5c9d12707c66f5f21e6e55
HKEX:00388,HKEX-ISSUER:bc05e8e11494a199,00388,HKEX,Hong Kong Exchanges and Clearing Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,755,755,Hong Kong Exchanges and Clearing Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,100,HK0388045442,HKD,80388,True,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,88b9e58b6cfa0cb149b9a72e51c86bfe69613ef3a3ae11cd125fd6efc3e934a0
HKEX:00390,HKEX-ISSUER:47af12fb311d8ee7,00390,CHINA RAILWAY,China Railway Group Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,18537,18537|18537,China Railway Group Ltd.  - A Shares|China Railway Group Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE1000007Z2,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,d1916ad2e0be890562d365b976a214a3661df0e982734eeb5aaf77f58cfa2bb0
HKEX:00392,HKEX-ISSUER:5456f55a3a799449,00392,BEIJING ENT,Beijing Enterprises Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,762,762,Beijing Enterprises Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,HK0392044647,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,46e3adc421bd3f00f92420ad079cefd46ebc7fc00e30eb1016eae08f5e95dbeb
HKEX:00425,HKEX-ISSUER:0c3b0712f86a8ae4,00425,MINTH GROUP,Minth Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,9365,9365,Minth Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,100,KYG6145U1094,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,9d61fcb0bc011c72752a629974fae03cc14161badbb924e2c6afcbdbad72c162
HKEX:00440,HKEX-ISSUER:e0497bd112098552,00440,DAH SING,Dah Sing Financial Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,853,853,Dah Sing Financial Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,400,HK0440001847,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,91965e26e172d097361e7c1abb66731202684cf2f322992da0bd73404de9ab60
HKEX:00460,HKEX-ISSUER:78c4d41922b844e8,00460,SIHUAN PHARM,Sihuan Pharmaceutical Holdings Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,52227,52227,Sihuan Pharmaceutical Holdings Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,BMG8162K1137,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,0374d7e18b00045fbaf57f0454fcc064bdbc08f16b87c2612c4f83a43d6bbe18
HKEX:00467,HKEX-ISSUER:4d1fac591de26227,00467,UNITEDENERGY GP,United Energy Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,917,917,United Energy Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,BMG9231L1081,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,8d141e585938dfa0942ea00c2e34f00a5a176fb225953ff433ef0258cc19ec7b
HKEX:00470,HKEX-ISSUER:048d41cc813b72af,00470,WUXI LEAD,"Wuxi Lead Intelligent Equipment Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,533848,533848|533848,"Wuxi Lead Intelligent Equipment Co., Ltd.  - A Shares|Wuxi Lead Intelligent Equipment Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE100007F98,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,1d4ddfb15f28757c59048cd9a2f147a2ca99af2e4d6cbbe2fddf0af02fa8759a
HKEX:00501,HKEX-ISSUER:500fee9eaf401923,00501,OMNIVISION,"OmniVision Integrated Circuits Group, Inc.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,529217,529217|529217,"OmniVision Integrated Circuits Group, Inc.  - A Shares|OmniVision Integrated Circuits Group, Inc.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE100007DG1,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,a66e7e34fecd000a1c80c53fcfb63a0d2823d8cf5321e5bfefba23650685a4c9
HKEX:00506,HKEX-ISSUER:d3e7917abaef0ff9,00506,CHINA FOODS,China Foods Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,1021,1021,China Foods Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,BMG2154F1095,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,e95fe62834c85dcc815eff90effb01dca4626b56694ca55c929a3be15b64c0e6
HKEX:00512,HKEX-ISSUER:dcccf1f9d21629fc,00512,GRAND PHARMA,Grand Pharmaceutical Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,1032,1032,Grand Pharmaceutical Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,BMG210A71016,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,6d04fe452173dd0dab40a23d532a3ccc958786988ac5b1aa30b84b68b0837ab7
HKEX:00522,HKEX-ISSUER:287b5d8ba718f3da,00522,ASMPT,ASMPT Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,1051,1051,ASMPT Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,100,KYG0535Q1331,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,c2f76e4feb1de0dea2302cf5c1aeab8ff60274e319e75e45643db6dc3c32c08f
HKEX:00525,HKEX-ISSUER:e001707894f35bc9,00525,GUANGSHEN RAIL,Guangshen Railway Co. Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,1056,1056|1056,Guangshen Railway Co. Ltd.  - A Shares|Guangshen Railway Co. Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,CNE100000379,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,7119b2b7df03f818c70f93d9e432ce2e352465b9fcb830096ac05ef6428d96f9
HKEX:00537,HKEX-ISSUER:1989d7fac3f0702f,00537,RIGOL,"RIGOL Technologies Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,551345,551345,"RIGOL Technologies Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE100007RQ0,HKD,,False,False,False,False,True,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,212b057f1cf2d6977fb76328e2f0cc44a78eb7148307b6202975d2208a6f27bf
HKEX:00546,HKEX-ISSUER:8bcf5299e95e685d,00546,FUFENG GROUP,Fufeng Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,12468,12468,Fufeng Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG368441195,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,b0a81f564507c0c6a9651557cf6b8968818434a5cfe80fcec3f2bfdd5b9a9289
HKEX:00548,HKEX-ISSUER:155cbc3951caf2a3,00548,SHENZHENEXPRESS,Shenzhen Expressway Corporation Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,1104,1104|1104,Shenzhen Expressway Corporation Ltd.  - A Shares|Shenzhen Expressway Corporation Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,CNE100000478,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,57209e7dc6a0c78a16796c2183c632fcde4cf67f80018d09c0f834af5d3b1c71
HKEX:00551,HKEX-ISSUER:0dd14b154ebf5449,00551,YUE YUEN IND,Yue Yuen Industrial (Holdings) Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,1115,1115,Yue Yuen Industrial (Holdings) Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,BMG988031446,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,38fa2c04c170b4b98206f7c752019e3a645b9ae2526bd37714cc0bce31ced3a0
HKEX:00552,HKEX-ISSUER:4e902f9818b2cc15,00552,CHINACOMSERVICE,China Communications Services Corporation Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,12184,12184|12184|12184,China Communications Services Corporation Ltd.  - Domestic Shares|China Communications Services Corporation Ltd.  - H Shares|China Communications Services Corporation Ltd.  - Others,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,CNE1000002G3,HKD,,False,False,False,False,True,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,30b1455e6f8674a2d2efda4e796adc3870fc653b19c34537ea6889c0629099ce
HKEX:00553,HKEX-ISSUER:9fcf82791077e7ed,00553,NANJING PANDA,Nanjing Panda Electronics Co. Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,1121,1121|1121,Nanjing Panda Electronics Co. Ltd.  - A Shares|Nanjing Panda Electronics Co. Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,CNE1000003T4,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,245c6f04c604f822517b84ab668b2164667615e4a9125d8ed3e83f49f398c0b5
HKEX:00564,HKEX-ISSUER:1d1c984048171adc,00564,ZCZL,ZCZL Industrial Technology Group Co. Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,76991,76991|76991,ZCZL Industrial Technology Group Co. Ltd.  - A Shares|ZCZL Industrial Technology Group Co. Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,200,CNE100001LY0,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,fecaa74c3c2e018801c74447291c729d1c50653b1a9756466ed135bf6dbb050d
